Datum 10år  5år 3år 2år 1år 3mån
1996 07 10	9,85	9,20	8,45	7,90	7,15	 
1996 06 26	9,70	9,05	8,30	7,75	7,15	 
1996 06 19	9,95	9,20	8,40	7,90	7,30	 
1996 06 06	9,95	9,20	8,40	7,90	7,40	 
1996 05 17	9,95	9,20	8,50	8,00	7,50	 
1996 05 06	10,20	9,40	8,65	8,20	7,70	 
1996 04 25	9,95	9,15	8,50	8,10	7,70	 
1996 04 22	9,95	9,15	8,50	8,10	7,70	 
1996 04 11	10,05	9,40	8,70	8,30	7,90	 
1996 03 27	10,05	9,40	8,70	8,30	7,90	 
1996 03 25	10,15	9,50	9,00	8,60	8,20	 
1996 03 19	10,65	9,65	9,15	8,75	8,25	 
1996 03 12	10,90	9,90	9,40	9,00	8,50	 
1996 03 04	10,40	9,50	8,90	8,75	8,50	 
1996 02 23	10,40	9,50	8,90	8,75	8,80	 
1996 02 20	10,60	9,75	9,15	9,00	8,80	 
1996 02 14	10,20	9,65	9,05	8,90	8,80	 
1996 02 07	10,30	9,85	9,30	9,20	9,10	 
1996 02 06	10,00	9,55	9,00	8,90	8,90	 
1996 02 05	9,75	9,30	9,00	8,90	8,90	 
1996 01 31	9,75	9,40	9,10	9,00	9,00	 
1996 01 26	9,85	9,50	9,25	9,20	9,20	 
1996 01 23	9,55	9,20	9,05	9,00	9,00	 
1996 01 17	9,30	8,95	8,80	8,75	8,75	 
1996 01 11	9,55	9,30	9,20	9,20	9,20	 
1996 01 09	9,55	9,40	9,35	9,35	9,35	 
1995 12 06	9,80	9,65	9,60	9,60	9,60	 
1995 11 29	9,90	9,75	9,75	9,75	9,75	 
1995 11 21	10,30	9,95	9,90	9,85	9,85	 
1995 11 09	10,30	10,05	10,00	9,90	9,90	 
1995 10 20	10,50	10,25	10,20	10,10	10,10	 
1995 10 04	10,65	10,40	10,35	10,25	10,25	 
1995 09 27	10,75	10,60	10,45	10,35	10,25	 
1995 09 25	10,90	10,85	10,70	10,60	10,50	 
1995 09 20	10,70	10,40	10,40	10,30	10,30	 
1995 09 15	11,00	10,60	10,50	10,45	10,40	 
1995 09 12	11,15	10,70	10,50	10,45	10,40	 
1995 09 11	11,15	10,90	10,70	10,65	10,60	 
1995 08 29	11,25	11,00	10,80	10,75	10,70	 
1995 08 17	11,45	11,10	10,90	10,80	10,70	 
1995 08 04	11,65	11,30	11,10	11,00	10,90	 
1995 07 10	12,00	11,65	11,45	11,35	11,00	 
1995 07 04	12,25	11,90	11,70	11,60	11,25	 
1995 06 26	12,00	11,65	11,45	11,35	11,00	 
1995 06 06	12,00	11,50	11,30	11,10	10,75	 
1995 05 11	12,00	11,50	11,30	11,10	10,50	 
